Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
88.78,8.036,14326.36,378.2,0.0,20.0,160.0
20.018,4.784,14436.66,92.2,0.0,0.0,0.0
22.372,10.428,14534.04,103.2,0.0,37.0,0.0
18.89,7.19,14614.16,86.4,0.0,0.0,0.0
27.736,10.63,14749.24,122.4,0.0,38.0,0.0
26.572,7.884,14689.14,123.8,0.0,0.0,0.0
88.654,8.624,14473.35,374.4,0.0,14.0,795.0
146.96,6.238,14129.15,619.8,0.0,22.0,1020.0
153.06,7.34,14095.9,651.2,0.0,0.0,942.0
99.42,11.09,14286.71,420.0,364.0,42.0,0.0
178.506,6.21,14243.89,751.4,550.0,0.0,949.0
180.064,8.052,14258.0,761.8,569.0,37.0,1039.0
119.288,6.004,14412.23,492.2,0.0,0.0,1060.0
100.772,6.316,14527.82,414.6,0.0,13.0,1077.0
65.37,8.178,14408.54,274.4,0.0,24.0,764.0
17.696,6.236,14565.62,79.6,0.0,0.0,0.0
20.782,12.148,14774.23,99.4,0.0,39.0,0.0
18.136,7.52,14668.41,82.6,0.0,0.0,0.0
19.936,10.034,14596.17,93.6,0.0,35.0,0.0
18.402,7.602,14601.4,82.8,0.0,2.0,0.0
18.13,6.572,14535.22,81.8,0.0,6.0,0.0
19.88,9.324,14440.9,94.2,0.0,32.0,0.0
18.096,6.226,14539.6,81.6,0.0,0.0,0.0
64.216,9.75,14367.51,271.4,0.0,40.0,0.0
121.01,4.244,14177.85,513.2,0.0,0.0,371.0
199.36,11.202,13933.39,865.0,584.0,27.0,993.0
185.806,10.142,14031.1,805.8,752.0,10.0,1006.0
98.808,6.822,14349.64,421.2,0.0,0.0,1051.0
100.238,8.552,14375.39,423.2,0.0,38.0,899.0
53.234,5.33,14411.16,230.0,0.0,0.0,0.0
52.29,7.256,14140.52,230.4,0.0,38.0,0.0
53.598,4.592,14164.86,231.4,0.0,0.0,0.0
60.87,6.988,14135.14,263.0,0.0,27.0,0.0
107.356,12.496,14150.22,470.6,0.0,11.0,0.0
56.752,6.658,14332.92,254.6,0.0,1.0,0.0
56.702,8.902,14383.36,246.6,0.0,37.0,0.0
19.826,7.162,14493.87,88.8,0.0,0.0,0.0
56.082,8.376,14548.32,235.2,0.0,38.0,594.0
27.79,6.584,14490.19,121.4,0.0,0.0,158.0
19.36,9.682,14681.13,89.4,0.0,25.0,0.0
19.214,9.844,14842.4,91.8,0.0,13.0,0.0
18.726,8.924,14836.97,90.2,0.0,0.0,0.0
20.002,10.734,14720.76,96.8,0.0,38.0,0.0
18.892,8.74,14731.59,89.4,0.0,0.0,0.0
19.898,10.094,14691.19,93.6,0.0,37.0,0.0
18.722,7.922,14600.68,83.8,0.0,0.0,0.0
18.072,7.606,14636.35,81.4,0.0,12.0,0.0
25.876,11.118,14561.95,124.8,0.0,26.0,0.0
97.882,5.336,14328.25,414.0,0.0,379.0,856.0
31.502,13.832,14360.01,146.6,0.0,75.0,0.0
111.258,9.05,14256.56,483.2,315.0,678.0,326.0
182.216,12.012,14327.86,769.4,676.0,889.0,1049.0
184.302,12.296,14564.06,768.2,0.0,1484.0,1082.0
173.72,16.61,14498.75,728.8,0.0,887.0,1073.0
136.658,6.272,14309.25,572.4,0.0,45.0,1045.0
233.826,10.546,13984.45,1006.0,0.0,1346.0,1000.0
257.48,22.23,13915.42,1118.2,40.0,743.0,990.0
155.29,11.074,14122.0,663.8,24.0,36.0,1019.0
263.932,11.134,14104.45,1128.8,932.0,563.0,1016.0
226.234,8.524,14229.32,957.0,0.0,809.0,1034.0
101.598,6.214,14575.27,416.4,0.0,37.0,1084.0
84.164,8.424,14551.78,346.0,0.0,51.0,1080.0
81.904,5.11,14532.75,336.0,0.0,10.0,1078.0
82.04,6.99,14404.77,339.6,0.0,45.0,1059.0
81.53,4.838,14511.57,333.8,0.0,16.0,1074.0
81.142,4.356,14486.77,333.0,0.0,11.0,1071.0
82.452,7.796,14412.77,341.2,0.0,46.0,1060.0
40.102,3.682,14408.33,169.6,0.0,0.0,408.0
41.02,9.066,14571.85,181.4,0.0,40.0,0.0
96.442,6.514,14335.6,405.0,0.0,0.0,547.0
107.308,6.096,14258.83,449.0,0.0,15.0,728.0
97.03,6.788,14229.22,406.8,0.0,25.0,1034.0
79.614,5.746,14271.01,330.8,0.0,0.0,1040.0
46.526,10.31,14321.24,206.8,0.0,39.0,355.0
21.814,6.088,14300.62,102.0,0.0,0.0,0.0
70.25,7.954,14325.95,300.4,0.0,22.0,356.0
113.772,6.144,14538.14,471.2,0.0,17.0,1079.0
113.95,5.59,14544.58,471.4,0.0,0.0,1078.0
126.868,18.466,14430.22,534.4,0.0,40.0,1063.0
135.756,8.782,14124.42,576.6,0.0,0.0,1019.0
188.65,20.358,14110.25,802.8,0.0,32.0,1017.0
148.302,18.604,14162.15,631.2,0.0,9.0,1024.0
223.972,12.424,14157.78,949.8,0.0,36.0,1024.0
96.43,7.752,14354.45,401.6,0.0,9.0,0.0
40.59,10.626,14596.75,174.4,0.0,24.0,0.0
17.516,7.574,14578.43,80.6,0.0,19.0,0.0
16.808,6.128,14536.77,76.4,0.0,4.0,0.0
18.536,9.344,14572.62,87.0,0.0,36.0,0.0
15.978,4.876,14672.22,73.4,0.0,0.0,0.0
52.894,10.472,14519.97,224.4,0.0,40.0,503.0
15.464,3.914,14475.98,72.6,0.0,0.0,0.0
17.814,7.822,14508.26,83.2,0.0,35.0,0.0
117.094,9.134,14399.66,493.2,0.0,4.0,771.0
161.536,7.642,14313.19,677.6,531.0,11.0,1046.0
85.364,8.386,14365.61,355.0,70.0,28.0,1054.0
111.382,5.088,14305.76,465.2,538.0,0.0,1044.0
80.24,7.688,14268.13,334.6,0.0,38.0,1039.0
31.828,6.108,14332.89,135.4,0.0,0.0,253.0
17.252,7.302,14439.08,78.8,0.0,32.0,0.0
17.028,6.786,14441.18,78.4,0.0,7.0,0.0
17.934,7.146,14561.37,83.6,0.0,2.0,0.0
57.692,8.466,14643.09,245.4,0.0,40.0,527.0
100.73,7.792,14355.82,421.0,0.0,0.0,1052.0
139.802,18.444,14202.93,602.4,0.0,40.0,1030.0
123.008,4.986,14284.52,517.0,0.0,0.0,794.0
156.536,20.016,14306.94,663.0,547.0,573.0,0.0
254.636,7.956,14190.74,1084.6,2.0,1690.0,596.0
109.03,10.252,14368.33,458.4,0.0,280.0,81.0
103.13,10.41,14645.06,426.6,0.0,897.0,0.0
48.22,12.884,14637.67,219.0,0.0,539.0,0.0
53.582,7.712,14627.92,226.6,0.0,38.0,563.0
18.142,7.764,14645.34,85.4,0.0,33.0,0.0
17.784,7.53,14658.43,82.0,0.0,27.0,0.0
17.774,7.25,14665.96,81.2,0.0,12.0,0.0
19.338,9.79,14628.69,91.6,0.0,49.0,0.0
17.398,6.2,14533.36,79.6,0.0,10.0,0.0
92.314,11.252,14541.59,392.2,0.0,44.0,568.0
172.182,11.112,14336.1,720.4,0.0,0.0,1050.0
170.288,12.564,14314.45,714.6,0.0,512.0,1046.0
86.048,3.966,14352.57,357.8,0.0,95.0,1051.0
122.972,5.334,14320.21,515.8,0.0,665.0,1047.0
203.102,13.172,14346.71,861.2,771.0,1516.0,792.0
60.58,6.524,14445.63,254.4,0.0,36.0,668.0
37.008,14.104,14507.98,169.8,0.0,43.0,0.0
130.228,7.358,14451.03,545.6,0.0,1131.0,440.0
52.354,11.884,14590.67,220.6,0.0,78.0,176.0
43.966,12.72,14536.58,194.8,0.0,10.0,0.0
169.058,19.606,14318.85,710.4,0.0,48.0,538.0
202.852,13.174,14149.96,860.8,0.0,8.0,1023.0
179.146,10.35,14137.92,765.4,0.0,31.0,1021.0
167.752,5.538,14159.41,710.8,0.0,5.0,1024.0
65.05,5.052,14402.33,267.8,0.0,16.0,5.0
37.57,10.062,14692.3,161.6,0.0,20.0,0.0
18.63,8.414,14777.25,86.0,0.0,0.0,0.0
18.094,8.904,14712.98,87.2,0.0,35.0,0.0
17.024,7.088,14640.55,79.2,0.0,0.0,0.0
26.73,8.842,14708.0,121.2,0.0,35.0,145.0
44.414,5.622,14636.65,186.2,0.0,0.0,469.0
17.776,8.41,14610.79,84.2,0.0,35.0,0.0
15.992,5.182,14574.78,72.2,0.0,0.0,0.0
97.426,8.62,14484.29,411.0,0.0,15.0,602.0
178.808,9.338,14309.07,751.0,426.0,19.0,1045.0
106.732,6.896,14470.39,442.4,415.0,0.0,1069.0
82.92,9.99,14409.41,342.4,0.0,34.0,1060.0
79.998,4.096,14449.59,327.4,0.0,0.0,1065.0
46.546,11.478,14468.92,200.4,0.0,35.0,444.0
16.756,6.784,14524.3,77.8,0.0,0.0,0.0
25.15,9.084,14596.61,117.8,0.0,24.0,0.0
18.37,9.822,14650.74,86.8,0.0,11.0,0.0
60.708,7.302,14577.08,252.2,0.0,5.0,658.0
187.774,10.938,14311.49,787.8,0.0,377.0,1046.0
225.91,11.73,14162.5,960.4,0.0,0.0,1024.0
217.67,14.874,14159.21,927.4,0.0,36.0,1024.0
294.006,23.364,14020.5,1267.6,537.0,1175.0,1005.0
202.778,15.15,14089.86,867.2,0.0,243.0,1014.0
140.334,7.894,14371.92,585.6,0.0,37.0,745.0
79.65,10.65,14669.67,327.4,0.0,49.0,0.0
70.17,8.786,14515.22,291.0,0.0,10.0,0.0
19.306,9.63,14478.85,91.2,0.0,47.0,0.0
17.704,7.408,14480.47,80.4,0.0,10.0,0.0
18.774,9.008,14615.27,88.2,0.0,33.0,0.0
18.534,8.734,14625.98,86.2,0.0,17.0,0.0
16.684,6.038,14581.74,77.8,0.0,0.0,0.0
57.198,9.554,14546.31,242.4,0.0,35.0,632.0
139.584,5.128,14491.6,581.4,0.0,0.0,982.0
166.506,11.47,14375.9,695.0,0.0,40.0,1055.0
87.398,5.316,14455.36,358.8,0.0,0.0,1066.0
81.782,8.86,14353.58,340.6,0.0,36.0,1052.0
28.346,5.428,14396.2,121.0,0.0,0.0,207.0
18.182,8.738,14421.47,86.2,0.0,35.0,0.0
16.118,5.53,14534.98,74.6,0.0,0.0,0.0
18.672,9.91,14585.81,91.2,0.0,32.0,0.0
15.832,4.992,14719.97,75.6,0.0,4.0,0.0
18.498,9.426,14777.53,88.8,0.0,11.0,0.0
17.328,8.028,14624.97,78.8,0.0,25.0,0.0
93.716,5.97,14390.08,389.6,0.0,0.0,415.0
141.124,7.6,14270.84,591.4,0.0,38.0,1039.0
135.454,11.25,14210.63,569.4,0.0,0.0,1032.0
124.13,15.924,14349.6,519.8,0.0,35.0,796.0
81.59,7.522,14463.19,338.8,0.0,0.0,0.0
79.338,7.854,14545.54,329.8,0.0,18.0,0.0
48.214,7.502,14570.52,201.8,0.0,18.0,265.0
37.28,5.238,14546.14,159.8,0.0,0.0,348.0
17.338,6.836,14479.72,83.6,0.0,36.0,0.0
17.894,7.552,14637.66,84.6,0.0,0.0,0.0
17.572,7.566,14652.92,84.8,0.0,35.0,0.0
16.392,5.608,14569.12,73.4,0.0,0.0,0.0
17.086,6.932,14597.57,77.4,0.0,23.0,0.0
55.81,8.612,14636.91,240.2,0.0,13.0,185.0
85.998,10.824,14417.07,358.6,0.0,0.0,485.0
183.782,8.976,14285.46,775.4,832.0,353.0,654.0
134.622,18.894,14264.52,579.8,766.0,0.0,0.0
238.742,25.346,14153.12,1025.0,1068.0,527.0,472.0
112.632,16.86,14278.69,475.8,27.0,78.0,675.0
152.958,17.164,14352.3,644.8,29.0,1602.0,0.0
88.972,13.954,14477.49,378.4,333.0,78.0,275.0
101.322,7.31,14578.57,419.4,605.0,38.0,618.0
110.566,7.9,14537.82,454.2,0.0,52.0,1078.0
152.976,7.668,14372.98,637.4,0.0,10.0,1054.0
145.12,18.438,14255.92,613.2,0.0,52.0,387.0
139.074,18.122,14248.75,589.2,0.0,0.0,236.0
217.016,18.634,14063.63,925.4,402.0,38.0,1011.0
296.992,16.226,13995.59,1275.8,1392.0,0.0,1001.0
305.856,18.184,13904.82,1325.2,441.0,40.0,989.0
337.24,10.746,13983.88,1460.2,1345.0,0.0,1000.0
277.51,9.104,14133.65,1190.6,566.0,21.0,857.0
168.28,11.012,14288.66,717.0,0.0,19.0,0.0
210.94,11.096,14416.04,888.0,477.0,0.0,454.0
98.192,8.466,14483.85,434.4,170.0,39.0,307.0
68.182,5.466,14483.33,306.6,0.0,0.0,0.0
72.816,8.24,14443.16,329.8,0.0,34.0,0.0
87.71,4.534,14429.57,386.4,0.0,5.0,0.0
74.336,5.968,14421.48,333.6,0.0,0.0,0.0
65.758,7.088,14435.3,297.8,0.0,37.0,0.0
92.302,5.388,14394.65,405.8,0.0,0.0,64.0
153.688,7.714,14179.97,659.0,0.0,37.0,1027.0
87.678,3.896,14315.05,375.6,0.0,223.0,701.0
47.932,11.286,14245.93,218.8,0.0,372.0,0.0
33.266,11.54,14380.05,150.6,0.0,34.0,68.0
110.532,17.308,14500.28,462.0,0.0,18.0,1073.0
96.404,10.436,14543.19,399.2,23.0,10.0,1079.0
206.782,10.604,14426.74,866.8,512.0,1238.0,1063.0
150.216,8.558,14332.12,636.4,595.0,597.0,139.0
284.516,11.488,13953.66,1223.8,0.0,1420.0,995.0
207.852,17.91,13989.71,894.028,1.122,24.299,989.458
186.578,15.03,13985.68,801.2,0.0,8.0,1000.0
164.352,11.582,14102.15,698.0,0.0,28.0,1016.0
112.49,8.698,14264.19,471.6,0.0,27.0,1039.0
81.612,5.188,14482.79,335.4,0.0,0.0,1071.0
82.632,7.13,14532.94,337.6,0.0,25.0,1077.0
80.802,4.76,14509.44,328.8,0.0,16.0,1074.0
65.906,5.258,14453.2,273.0,0.0,10.0,825.0
17.692,7.36,14717.96,80.4,0.0,25.0,0.0
15.856,4.364,14668.83,67.4,0.0,0.0,0.0
17.084,6.514,14609.7,75.6,0.0,25.0,0.0
16.498,5.116,14664.17,73.8,0.0,6.0,0.0
45.228,6.496,14517.35,196.2,0.0,18.0,97.0
155.57,7.522,14302.49,650.8,0.0,22.0,1045.0
128.262,5.184,14265.94,537.4,529.0,2.0,1040.0
111.334,7.372,14294.83,464.8,512.0,25.0,1044.0
82.162,3.858,14344.35,341.4,58.0,0.0,1051.0
83.59,5.626,14449.42,344.6,0.0,24.0,1065.0
46.968,6.302,14529.07,205.2,0.0,0.0,335.0
50.034,9.462,14594.18,231.8,0.0,25.0,130.0
102.684,4.39,14635.61,422.4,0.0,0.0,1094.0
98.088,9.07,14667.79,404.6,0.0,25.0,1097.0
88.872,6.258,14459.87,367.8,0.0,0.0,1067.0
139.848,11.652,14229.07,592.4,0.0,25.0,1034.0
105.27,4.608,14278.92,437.8,0.0,1.0,1042.0
217.952,15.43,14110.15,932.6,0.0,478.0,1017.0
135.452,7.874,14367.85,566.0,0.0,6.0,676.0
91.596,7.026,14476.17,380.2,0.0,20.0,0.0
137.752,14.176,14662.62,567.4,0.0,335.0,0.0
92.842,9.89,14660.76,391.2,0.0,1228.0,0.0
19.384,6.21,14640.82,87.6,0.0,65.0,0.0
17.398,5.306,14578.11,77.0,0.0,9.0,0.0
18.778,7.45,14670.84,85.6,0.0,37.0,0.0
15.834,3.022,14582.42,70.6,0.0,10.0,0.0
55.68,5.812,14485.24,233.8,0.0,37.0,625.0
18.068,5.906,14598.2,81.6,0.0,17.0,0.0
89.1,8.226,14536.68,374.6,0.0,28.0,463.0
129.34,7.298,14388.99,541.0,189.0,15.0,855.0
38.472,6.426,14560.94,164.2,354.0,10.0,0.0
55.1,7.596,14523.43,240.0,518.0,21.0,0.0
23.12,4.816,14391.06,110.2,0.0,4.0,0.0
72.76,8.956,14505.62,312.2,374.0,28.0,0.0
92.148,12.658,14549.66,396.8,628.0,29.0,0.0
81.9,10.636,14561.78,345.6,0.0,53.0,500.0
106.166,9.12,14576.26,439.4,0.0,62.0,925.0
47.656,10.5,14658.96,204.4,0.0,42.0,274.0
115.96,4.466,14523.88,476.8,0.0,0.0,1076.0
200.712,13.66,14187.46,852.8,0.0,25.0,1028.0
171.638,9.966,14239.68,726.0,0.0,8.0,837.0
91.59,7.02,14291.66,389.6,0.0,17.0,0.0
85.9,9.608,14360.93,367.8,0.0,25.0,0.0
62.14,4.802,14524.01,259.2,0.0,0.0,0.0
55.992,9.378,14739.92,234.2,0.0,25.0,0.0
16.644,5.618,14702.36,71.6,0.0,0.0,0.0
16.342,5.466,14547.96,71.6,0.0,25.0,0.0
21.51,5.914,14519.53,93.4,0.0,0.0,75.0
46.248,6.06,14576.81,190.0,0.0,25.0,488.0
15.602,4.21,14590.33,66.0,0.0,1.0,0.0
17.582,7.022,14560.25,78.6,0.0,24.0,0.0
15.886,4.536,14488.99,67.8,0.0,7.0,0.0
107.794,8.822,14389.13,457.6,0.0,18.0,543.0
150.2,6.708,14380.48,627.2,0.0,341.0,1056.0
188.16,21.38,14487.69,788.4,674.0,119.0,1071.0
229.994,17.566,14289.05,977.8,1130.0,846.0,1043.0
179.17,4.852,14333.92,753.0,82.0,1079.0,1049.0
141.344,7.038,14411.42,590.2,524.0,66.0,1060.0
95.994,8.012,14564.51,396.6,0.0,29.0,1082.0
84.54,5.488,14576.85,346.2,0.0,20.0,1084.0
176.262,11.024,14642.34,726.6,0.0,1196.0,1094.0
163.878,7.006,14619.21,674.6,0.0,755.0,1089.0
145.046,10.478,14582.49,600.0,0.0,551.0,1085.0
142.422,9.542,14413.26,596.8,0.0,556.0,486.0
117.578,5.552,14220.77,495.8,0.0,0.0,0.0
162.684,11.462,14200.81,693.4,0.0,27.0,0.0
199.746,9.876,14267.83,843.6,0.0,14.0,1018.0
243.614,9.07,14189.6,1028.8,491.0,12.0,1006.0
111.44,8.958,14598.74,456.8,288.0,26.0,1088.0
101.628,5.49,14544.1,416.6,311.0,0.0,1079.0
82.366,6.114,14523.46,337.4,0.0,26.0,1077.0
42.718,5.312,14550.23,178.2,0.0,0.0,431.0
18.196,7.73,14655.4,82.6,0.0,26.0,0.0
15.388,3.366,14643.2,70.4,0.0,0.0,0.0
18.314,7.676,14612.56,86.0,0.0,26.0,0.0
16.836,5.386,14577.36,74.0,0.0,8.0,0.0
108.582,6.918,14523.12,456.6,0.0,18.0,629.0
137.78,8.444,14240.8,580.6,0.0,21.0,1036.0
79.192,3.886,14348.93,326.6,0.0,5.0,1051.0
82.124,7.53,14380.71,340.2,0.0,26.0,1056.0
25.338,5.838,14427.91,111.8,0.0,0.0,137.0
17.932,6.744,14432.25,84.8,0.0,26.0,0.0
16.964,5.732,14463.99,75.6,0.0,0.0,0.0
32.846,6.898,14423.77,154.4,0.0,26.0,0.0
21.224,7.362,14594.62,95.4,0.0,0.0,0.0
62.754,9.502,14581.81,261.0,0.0,25.0,696.0
100.332,9.06,14422.53,418.2,0.0,0.0,1061.0
173.132,9.818,14115.6,736.0,0.0,26.0,1018.0
167.744,13.198,14220.6,706.6,0.0,0.0,866.0
169.684,12.44,14351.47,710.8,0.0,25.0,1052.0
195.294,6.582,14303.34,819.2,0.0,6.0,1045.0
121.888,9.0,14341.64,508.8,0.0,20.0,1050.0
69.36,5.21,14552.48,286.0,0.0,16.0,854.0
19.834,8.138,14572.36,91.4,0.0,10.0,0.0
18.664,6.44,14490.36,82.8,0.0,26.0,0.0
17.598,4.802,14497.75,77.4,0.0,0.0,0.0
19.852,8.17,14519.07,90.6,0.0,25.0,0.0
17.202,4.22,14477.5,76.2,0.0,0.0,0.0
19.36,7.21,14395.61,85.8,0.0,26.0,0.0
16.778,3.326,14480.11,73.6,0.0,0.0,0.0
114.474,10.85,14469.37,483.0,0.0,25.0,446.0
157.696,8.026,14240.23,664.4,194.0,0.0,894.0
99.6,5.382,14217.26,417.0,356.0,25.0,1032.0
109.548,5.09,14127.99,466.0,529.0,3.0,1020.0
42.976,5.014,14262.51,180.4,0.0,23.0,447.0
17.15,6.53,14467.05,76.0,0.0,14.0,0.0
15.854,4.672,14535.7,67.4,0.0,11.0,0.0
29.72,9.664,14635.44,138.2,0.0,25.0,0.0
20.974,5.542,14720.87,94.4,0.0,0.0,0.0
34.686,9.63,14708.42,154.0,0.0,26.0,0.0
74.078,6.028,14519.69,306.4,0.0,0.0,817.0
53.404,6.524,14351.84,228.4,0.0,25.0,483.0
57.314,7.278,14164.26,247.2,0.0,0.0,0.0
75.988,10.734,14190.02,322.8,0.0,25.0,0.0
118.808,14.032,14247.51,502.6,0.0,0.0,316.0
124.162,8.762,14270.49,523.0,43.0,25.0,630.0
184.91,3.816,14357.7,773.8,980.0,11.0,1052.0
84.254,7.944,14453.68,355.2,1.0,15.0,35.0
80.986,7.186,14541.68,358.8,0.0,23.0,0.0
64.426,5.634,14597.23,289.8,0.0,2.0,0.0
65.164,8.15,14558.02,295.6,0.0,26.0,0.0
63.91,3.99,14452.91,289.6,0.0,0.0,0.0
64.046,7.804,14466.53,290.6,0.0,25.0,0.0
64.784,5.034,14441.88,291.6,0.0,0.0,0.0
74.29,6.082,14517.77,329.6,0.0,26.0,186.0
133.27,9.38,14339.24,572.2,0.0,0.0,354.0
149.898,10.788,14319.52,636.6,0.0,400.0,465.0
76.808,5.706,14269.7,321.6,17.0,79.0,281.0
187.552,27.536,14038.84,816.6,1401.0,46.0,387.0
69.702,20.908,14331.73,307.2,78.0,14.0,390.0
168.706,21.938,14347.33,715.0,895.0,12.0,1051.0
252.872,15.298,14273.33,1072.0,105.0,2405.0,1041.0
139.172,8.398,14508.03,578.0,834.0,75.0,1073.0
94.316,7.958,14358.86,393.0,122.0,66.0,1053.0
141.536,4.88,14295.8,593.0,0.0,17.0,1043.0
189.342,7.66,14017.87,810.4,0.0,31.0,1004.0
328.782,14.478,13766.64,1434.6,0.0,1375.0,969.0
249.944,9.442,14006.51,1072.8,0.0,488.0,1003.0
205.958,10.216,14234.68,869.0,390.0,64.0,1034.0
109.334,5.444,14322.23,462.0,482.0,13.0,106.0
62.982,8.456,14467.88,261.4,0.0,34.0,0.0
81.0,10.38,14542.04,345.0,0.0,25.0,0.0
72.6,8.412,14497.16,319.6,0.0,2.0,0.0
112.41,6.538,14469.56,477.8,0.0,26.0,750.0
72.49,5.446,14605.14,324.4,0.0,0.0,0.0
70.458,5.242,14602.07,319.2,0.0,25.0,0.0
70.99,4.454,14615.38,325.8,0.0,0.0,0.0
95.708,7.468,14547.8,423.4,0.0,26.0,0.0
80.618,3.874,14506.86,347.6,0.0,3.0,0.0
65.096,6.04,14439.36,284.8,0.0,22.0,0.0
144.694,4.282,14291.37,619.6,0.0,14.0,822.0
115.506,5.522,14201.0,498.0,0.0,10.0,684.0
120.856,6.264,14230.82,511.0,170.0,24.0,1035.0
204.536,19.102,14121.81,874.8,1755.0,1.0,1019.0
119.582,16.238,14270.01,506.6,414.0,25.0,1040.0
189.14,21.18,14355.54,804.2,1398.0,0.0,1053.0
89.084,8.04,14445.34,374.4,346.0,27.0,700.0
99.546,5.238,14424.75,422.4,374.0,434.0,0.0
62.766,5.794,14369.33,262.4,0.0,26.0,0.0
239.586,8.01,14021.22,1032.4,0.0,1778.0,876.0
254.464,13.094,13933.68,1104.2,851.0,204.0,994.0
302.544,15.53,13843.08,1317.4,285.0,1691.0,980.0
419.188,15.796,13921.59,1807.8,2535.0,1118.0,991.0
280.676,16.28,14236.26,1187.8,2198.0,34.0,655.0
75.842,10.79,14573.12,314.6,20.0,53.0,0.0
18.846,7.11,14628.08,82.6,0.0,0.0,0.0
17.25,6.016,14612.49,76.0,0.0,26.0,0.0
16.302,4.482,14633.71,71.0,0.0,0.0,0.0
18.15,7.256,14717.98,84.6,0.0,25.0,0.0
16.97,5.498,14694.01,75.8,0.0,11.0,0.0
16.926,5.336,14658.08,74.4,0.0,15.0,0.0
42.994,5.386,14660.37,177.0,0.0,22.0,427.0
80.832,6.348,14538.92,341.0,0.0,3.0,266.0
135.958,10.92,14485.71,564.8,0.0,24.0,476.0
162.408,7.068,14352.76,678.4,42.0,0.0,1052.0
154.13,6.46,14307.26,645.2,1012.0,25.0,1046.0
80.868,5.268,14395.57,332.6,0.0,0.0,1058.0
81.386,6.55,14386.88,336.0,0.0,25.0,1056.0
88.808,7.098,14454.92,369.4,0.0,0.0,1066.0
60.746,6.22,14615.25,254.4,0.0,25.0,630.0
84.402,6.542,14738.51,340.6,0.0,0.0,1107.0
84.242,6.82,14684.26,341.6,0.0,25.0,1100.0
58.59,6.81,14554.86,244.0,0.0,0.0,478.0
72.218,5.662,14281.56,303.8,0.0,24.0,0.0
145.162,12.838,14100.51,624.8,0.0,375.0,23.0
233.022,12.084,14110.92,994.4,0.0,327.0,1019.0
257.196,9.982,14194.82,1095.2,0.0,1925.0,557.0
105.658,4.29,14445.49,439.8,0.0,44.0,0.0
100.942,8.02,14676.02,415.0,0.0,56.0,0.0
122.65,4.958,14585.31,510.2,0.0,564.0,165.0
71.518,8.066,14645.5,310.2,0.0,135.0,477.0
30.758,7.394,14713.1,143.6,0.0,59.0,0.0
27.236,4.35,14751.61,127.6,0.0,17.0,0.0
28.642,6.202,14702.84,132.2,0.0,37.0,0.0
26.718,3.366,14659.78,124.8,0.0,11.0,0.0
28.846,6.172,14622.16,134.6,0.0,37.0,0.0
43.478,4.192,14562.92,194.4,0.0,10.0,0.0
151.298,8.166,14394.82,632.8,0.0,28.0,851.0
88.92,3.238,14525.66,366.0,0.0,0.0,1077.0
57.302,6.526,14464.01,240.2,0.0,25.0,589.0
15.594,3.564,14426.84,66.0,0.0,0.0,0.0
17.626,6.506,14545.28,77.0,0.0,24.0,0.0
15.482,3.614,14579.37,65.8,0.0,0.0,0.0
18.074,7.128,14592.08,80.8,0.0,24.0,0.0
16.39,4.76,14721.73,71.0,0.0,0.0,0.0
18.4,7.846,14834.29,82.0,0.0,25.0,0.0
50.176,4.45,14715.43,208.4,0.0,0.0,237.0
145.246,8.836,14495.35,599.6,0.0,25.0,307.0
166.098,4.766,14398.27,691.6,0.0,0.0,0.0
203.512,9.34,14344.81,858.4,0.0,24.0,0.0
224.808,3.268,14246.96,951.8,0.0,0.0,902.0
134.368,6.924,14396.75,575.6,0.0,25.0,456.0
84.36,5.62,14662.57,362.8,0.0,0.0,0.0
84.358,5.304,14604.19,362.2,0.0,20.0,0.0
122.368,3.886,14541.12,513.6,0.0,5.0,581.0
82.548,4.058,14639.43,357.0,0.0,10.0,0.0
91.032,5.622,14657.46,389.0,0.0,14.0,0.0
84.334,3.292,14631.23,369.2,0.0,0.0,0.0
88.52,5.598,14623.77,376.8,0.0,24.0,0.0
84.082,3.19,14606.2,362.2,0.0,0.0,0.0
98.09,6.846,14621.47,421.4,0.0,25.0,163.0
257.124,3.486,14230.12,1090.8,0.0,0.0,1036.0
223.944,5.462,14319.19,944.4,542.0,350.0,1048.0
186.376,5.556,14240.11,791.8,132.0,1665.0,1036.0
134.984,6.222,14330.95,568.4,598.0,137.0,1048.0
108.8,15.656,14366.27,457.4,235.0,57.0,907.0
148.404,14.566,14454.16,619.2,915.0,15.0,1067.0
115.998,8.414,14576.19,478.0,463.0,35.0,1085.0
119.652,6.282,14635.92,489.4,579.0,11.0,1093.0
151.094,6.3,14650.04,616.2,0.0,36.0,1095.0
138.062,6.734,14641.95,564.8,0.0,3.0,445.0
112.606,6.004,14368.5,468.2,0.0,23.0,0.0
133.31,4.72,14124.79,566.0,0.0,1.0,0.0
151.892,15.098,14270.7,645.2,0.0,23.0,240.0
142.94,10.966,14333.31,597.6,0.0,2.0,479.0
74.812,11.344,14487.42,314.8,0.0,18.0,0.0
52.634,11.6,14703.37,222.6,0.0,6.0,0.0
72.652,7.31,14673.93,299.0,0.0,12.0,702.0
16.682,5.478,14735.35,74.2,0.0,13.0,0.0
16.266,4.916,14637.89,69.6,0.0,4.0,0.0
17.744,6.872,14903.08,80.4,0.0,20.0,0.0
16.916,5.282,14883.18,76.2,0.0,0.0,0.0
